ds,yhat,yhat_lower,yhat_upper
2024-02-25,1389.243035519225,1327.9332237250626,1445.9257463792514
2024-02-26,1468.2542068925525,1408.0421425300049,1533.134637596082
2024-02-27,1538.069675214451,1477.165437476142,1596.6200162186244
2024-02-28,1564.3654596982713,1500.6582473510368,1622.5294563475218
2024-02-29,1506.3353456787315,1441.5977484324665,1570.0333545406552
2024-03-01,1426.5785762275264,1366.8357083208778,1494.39987674199
2024-03-02,1373.9687998495463,1312.5310777233542,1437.2623394165626
2024-03-03,1396.0453280472811,1331.6374666812037,1459.7381414142465
2024-03-04,1475.114100535262,1410.5808641607339,1536.1087383161341
2024-03-05,1544.9464193780527,1476.9062022496757,1603.1631761489
2024-03-06,1571.2119479033195,1508.486765002048,1633.0866875344075
2024-03-07,1513.100299416645,1450.198746349139,1570.927420682399
2024-03-08,1433.2088680765019,1373.7471374719103,1496.5132950690797
2024-03-09,1380.4118354549948,1316.5220009856548,1442.6790839648086
2024-03-10,1402.251405754098,1340.810968780843,1464.9763690895848
2024-03-11,1481.0386692196619,1420.08278960741,1548.0003029299216
2024-03-12,1550.552159237211,1484.531519178457,1610.8983370591434
2024-03-13,1576.4706054827957,1519.3317314122194,1638.4188621881365
2024-03-14,1517.994216797356,1457.4439257472775,1581.1659453315858
2024-03-15,1437.732156274689,1373.588906096987,1499.6510881694671
2024-03-16,1384.571154381345,1321.10876437978,1448.173105645317
2024-03-17,1406.0663254610472,1345.5988428331548,1468.181915860362
2024-03-18,1484.5416009158555,1424.032793700848,1543.4865777208913
2024-03-19,1553.787858228442,1493.8217459346145,1617.9495423989854
2024-03-20,1579.495261712263,1514.529905651549,1637.0573239102732
2024-03-21,1520.8741615153046,1455.5247224461036,1584.963343624628
2024-03-22,1440.5422254768441,1377.1570177684891,1498.9269909573186
2024-03-23,1387.3927596884957,1322.7388335432852,1446.4465652874344
2024-03-24,1408.9852924190373,1348.194381757196,1471.8087649418028
2024-03-25,1487.645841347446,1425.9467574613197,1550.9728836091824
2024-03-26,1557.164948080585,1492.4474925959762,1617.0632755054464
2024-03-27,1583.2299983575292,1520.9897066907313,1647.8889601954509
2024-03-28,1525.0461746753629,1461.4915078594522,1587.8645598013745
2024-03-29,1445.223713859137,1382.1099760175678,1510.1725187402528
2024-03-30,1392.646421150998,1330.261287117449,1457.460854504562
2024-03-31,1414.862509166713,1354.6022549593038,1476.6392734397546
2024-04-01,1494.1851735110145,1432.9644420821653,1554.751804363123
2024-04-02,1564.3909793401017,1503.9979789991908,1626.2974380553462
2024-04-03,1591.152566330996,1531.4665891386662,1654.7483921814926
2024-04-04,1533.6600069637118,1470.1554692727725,1598.5562881491358
2024-04-05,1454.50847830668,1397.0628387809854,1512.9972475050633
2024-04-06,1402.567186400696,1340.5384381993226,1467.0868281820185
2024-04-07,1425.3705993850142,1361.2723671530655,1487.4036634638433
2024-04-08,1505.2193895719602,1445.1687630925146,1566.6008888660242
2024-04-09,1575.879148158388,1513.9585193005075,1635.8529712154073
2024-04-10,1603.0133707286257,1541.6280516967995,1664.4890619222417
2024-04-11,1545.8050407166236,1485.8653930417381,1607.3507407054185
2024-04-12,1466.8444651851198,1407.9898159541424,1524.9116241287868
2024-04-13,1414.9982974323618,1351.3628858379031,1477.5923200564716
2024-04-14,1437.8008017828502,1373.0031826770455,1499.1960223928695
2024-04-15,1517.5547597332904,1460.9329234878107,1582.9783727824883
2024-04-16,1588.030083900057,1527.1280931941521,1649.7801936814637
2024-04-17,1614.8966419483584,1553.6300044219643,1676.9108937363487
2024-04-18,1557.345623598622,1491.2078873257976,1619.837293391019
2024-04-19,1477.9771124798403,1414.099815457415,1537.5797701222025
2024-04-20,1425.6688067758773,1363.1908333796737,1491.3231022669756
2024-04-21,1447.9669527534586,1382.5214094352227,1510.6938050643398
2024-04-22,1527.1869020981812,1464.5461797854562,1585.5972552486282
2024-04-23,1597.111369897471,1530.5194655778198,1658.3510631581053
2024-04-24,1623.422906539057,1557.333797953385,1681.559284640548
2024-04-25,1565.3249272651444,1503.8457420562581,1631.8217210893233
2024-04-26,1485.4289711226702,1421.6492932687318,1546.3718019363112
2024-04-27,1432.6231422594456,1371.4279465916288,1489.354347360208
2024-04-28,1454.462805390626,1389.2610732131102,1513.7860884075526
2024-04-29,1533.2709526392002,1472.5101388439998,1592.0179409793761
2024-04-30,1602.8363231934616,1542.7330976708831,1667.87816249715
2024-05-01,1628.8457918716415,1566.9174756149096,1693.8823704744452
2024-05-02,1570.5053713188067,1507.4139106709913,1632.1079845511142
2024-05-03,1490.4274986999649,1428.305107824359,1549.9436405619579
2024-05-04,1437.4995571720547,1375.0003195976929,1498.4615435457272
2024-05-05,1459.274699615593,1397.250154558008,1519.828377514388
2024-05-06,1538.0723859741192,1480.5668703513365,1600.728392709448
2024-05-07,1607.676708496222,1543.4152088692383,1671.5863701538335
2024-05-08,1633.7690127875003,1573.1984996812607,1698.0718098559075
2024-05-09,1575.5491504705847,1514.2959054943733,1636.8648323284613
2024-05-10,1495.6230249561238,1435.798320752159,1556.285186676327
2024-05-11,1442.8713711836174,1380.7121290853108,1504.4501858587519
2024-05-12,1464.8408273357302,1402.448663315833,1530.6154648512234
2024-05-13,1543.8447016038913,1481.7052586490058,1604.764162818424
2024-05-14,1613.6614999564283,1547.8798636665736,1673.4376991578179
2024-05-15,1639.9677162455282,1580.7065902731958,1703.0302574189388
2024-05-16,1581.959214926788,1519.8190106643815,1639.651821272642
2024-05-17,1502.2388639194364,1447.0711630242263,1564.304070907604
2024-05-18,1449.6853560850157,1387.4615041423963,1511.2048830474998
2024-05-19,1471.8442769054213,1408.9636789610495,1534.0255464376157
2024-05-20,1551.0288220836505,1491.5811569395967,1610.9201612522163
2024-05-21,1621.0182342212834,1561.6607940579397,1680.0838574969218
2024-05-22,1647.4904640189143,1584.3662350789525,1710.8222210897807
2024-05-23,1589.6433920685731,1526.6909802298755,1653.343943194008
2024-05-24,1510.0822757282963,1447.5068320643695,1573.1756982356692
2024-05-25,1457.6883674789285,1400.7207276964637,1517.9716162582754
2024-05-26,1480.0097709503518,1419.5082800368662,1541.2358875330597
2024-05-27,1559.361947318923,1501.1458656667483,1625.1921770251154
2024-05-28,1629.5259502545252,1568.7636002762638,1689.2133188340813
2024-05-29,1656.180903618475,1593.0962744057726,1718.6473898858899
2024-05-30,1598.525066142663,1535.9444906859108,1655.436420721552
2024-05-31,1519.1631548353082,1459.1587971507147,1581.3744377997048
2024-06-01,1466.9748796122578,1406.482556579072,1526.3220348459795
2024-06-02,1489.505760027422,1429.4185107389164,1553.2112588970695
2024-06-03,1569.067639897124,1507.61024182471,1627.5567505667386
2024-06-04,1639.4369793588894,1579.1516899870217,1701.3591790167725
2024-06-05,1666.2874381140605,1600.7899804475383,1728.0316820314572
2024-06-06,1608.8110918038174,1547.8352997253926,1672.4942296697843
2024-06-07,1529.6059491962415,1473.1599278595172,1587.1781248208836
2024-06-08,1477.544716932159,1418.6287162780739,1541.9643362748382
2024-06-09,1500.182426395458,1444.4742945198916,1565.7897845560087
2024-06-10,1579.8075751793017,1516.8838513092733,1642.2556695698188
2024-06-11,1650.190362610048,1589.4398209239903,1710.0992419187849
2024-06-12,1676.9990132567768,1613.5212966464223,1737.4456932563087
2024-06-13,1619.421274430978,1556.4148955903104,1680.3389575339731
2024-06-14,1540.0521936792609,1479.9305286896792,1603.9954408768594
2024-06-15,1487.7631126278525,1426.0708735024775,1549.477396441742
2024-06-16,1510.0929311109262,1450.8838142104576,1575.640139808841
2024-06-17,1589.3490401651452,1528.6664527831697,1648.1104603092676
2024-06-18,1659.3059865807218,1599.259138554445,1722.102441184103
2024-06-19,1685.6383668208812,1624.3093362002878,1748.91189746405
2024-06-20,1627.5422778235231,1569.0688720857247,1688.7895878820711
2024-06-21,1547.6229799766581,1483.4156693359153,1608.6769176393632
2024-06-22,1494.7637091284828,1436.5197972357869,1556.7260495453197
2024-06-23,1516.516694308254,1456.5782181764732,1579.0090142526237
2024-06-24,1595.2037846851852,1534.3709253267248,1657.8812665059183
2024-06-25,1664.6147555107973,1598.9148138777105,1728.0780678416313
2024-06-26,1690.4397998715385,1630.9798632097459,1750.8425851859595
2024-06-27,1631.8905444875008,1572.4708570643097,1696.419549801773
2024-06-28,1551.5872570129093,1489.9807423304408,1610.945597431817
2024-06-29,1498.427194948422,1434.4110424030578,1560.460667996371
2024-06-30,1519.9751667960309,1459.8705265674223,1583.5104496780073
2024-07-01,1598.5637232328438,1532.9342392097335,1663.97748411318
2024-07-02,1667.9910621473466,1602.126588905182,1730.1697087181299
2024-07-03,1693.9531678856968,1633.9735791132164,1752.950740957002
2024-07-04,1635.6645354416792,1574.1374752263418,1701.957820886835
2024-07-05,1555.745158113061,1494.4470423051512,1616.787009059652
2024-07-06,1503.0887380013478,1441.3350141794558,1562.0345921296569
2024-07-07,1525.2531970944005,1463.4335576815135,1591.8585426608938
2024-07-08,1604.5713929678839,1539.8197086055413,1662.7584744565713
2024-07-09,1674.8177173002005,1613.6328090306326,1736.8714249694467
2024-07-10,1701.6719123238493,1640.3842541242868,1762.4203507509308
2024-07-11,1644.3296370089142,1583.8840451092392,1705.1285940086448
2024-07-12,1565.3898629683767,1505.1107534652936,1628.6473307036472
2024-07-13,1513.723568977657,1448.7730112800475,1576.2822413783128
2024-07-14,1536.864800451386,1474.2033435599487,1599.3336866793468
2024-07-15,1617.1115027679118,1554.5876719444877,1676.5114027706913
2024-07-16,1688.2241989137005,1626.078435572808,1746.6752775604368
2024-07-17,1715.859014220465,1657.986854242896,1778.8478689719427
2024-07-18,1659.1893775714618,1593.7956720987263,1715.8737794284882
2024-07-19,1580.7940529612567,1513.8534473936147,1641.4979913378977
2024-07-20,1529.5264335181182,1465.3348278166723,1589.9158517722874
2024-07-21,1552.9061465579525,1491.6951012052295,1613.0074768849408
2024-07-22,1633.2203618825947,1567.148409613445,1692.0764921975167
2024-07-23,1704.2228587056416,1642.955610182784,1766.5727691819268
2024-07-24,1731.5673409610447,1668.5858325921263,1791.6573239040877
2024-07-25,1674.429319827353,1611.1552686282805,1734.3513718167626
2024-07-26,1595.3942096471146,1531.3476923181847,1658.2501064505961
2024-07-27,1543.3265647545734,1473.1982120672506,1601.7955097989745
2024-07-28,1565.7615045015164,1507.7173085887848,1634.709665479387
2024-07-29,1645.005720805196,1582.9126397179336,1706.9996401464848
2024-07-30,1714.836129152513,1651.956115821821,1774.9411293253036
2024-07-31,1740.9326616715125,1675.9560779573405,1805.374338020232
2024-08-01,1682.4995331064547,1617.7470809822298,1743.278893423368
2024-08-02,1602.1526407330368,1536.6840614547589,1665.2875785496437
2024-08-03,1548.788043071901,1487.793104074829,1609.1552726982648
2024-08-04,1569.9725840854403,1512.087253997261,1637.5504751056012
2024-08-05,1648.0440781127506,1584.551502453784,1712.5471284599366
2024-08-06,1716.8102729335324,1653.2821850504492,1778.4655837458233
2024-08-07,1741.9774391294243,1678.2892623827863,1797.7081851544726
2024-08-08,1682.7742841048116,1622.1775880920914,1741.9281186931019
2024-08-09,1601.837527539549,1548.615967982296,1665.6232560730173
2024-08-10,1548.0797756139946,1490.5722580802228,1606.8621857651606
2024-08-11,1569.0796438649134,1507.336493551047,1626.8392659210456
2024-08-12,1647.1815590985614,1585.5126580661176,1703.6207898330356
2024-08-13,1716.1933353662278,1653.1967108123026,1782.3468056030854
2024-08-14,1741.818053683225,1681.9608618285363,1802.395297791825
2024-08-15,1683.274603489251,1621.4877752821744,1745.735222066236
2024-08-16,1603.1845693206694,1542.495180741706,1665.5751434614012
2024-08-17,1550.4404245882554,1486.3399821156665,1611.2769626452525
2024-08-18,1572.5961102305412,1511.0010193835749,1632.2730917482245
2024-08-19,1651.9674182267765,1591.5629249391768,1714.1959092546967
2024-08-20,1722.3302610062744,1665.6847937274285,1783.3957730602465
2024-08-21,1749.3533392429226,1687.8709508034037,1805.8486743364153
2024-08-22,1692.2195460815185,1632.565592212451,1754.7389835334036
2024-08-23,1613.5137690589797,1549.8228253146706,1673.166576880412
2024-08-24,1562.0920277516227,1498.123551600595,1624.932799593469
2024-08-25,1585.4730000108887,1522.1317021273878,1648.4012999290142
2024-08-26,1665.939331533739,1604.724256302411,1722.7649023807535
2024-08-27,1737.2367848823287,1673.6415118072903,1800.3003965195157
2024-08-28,1765.0077165523921,1708.892819398671,1825.1866853517336
2024-08-29,1708.4131979247065,1648.4082852678537,1768.2197249177877
2024-08-30,1630.0214214697457,1567.9559213477196,1691.4196752761513
2024-08-31,1578.6773132020332,1517.360599690866,1635.8652132812276
2024-09-01,1601.894390585231,1542.4820299364671,1662.8538320181597
2024-09-02,1681.9562507284952,1617.1080215766012,1746.0701997535396
2024-09-03,1752.6157391462204,1690.8972838634838,1813.867021699454
2024-09-04,1779.5282860867324,1713.4054964359088,1839.7215041528552
2024-09-05,1721.8737290659112,1659.2266232869774,1780.3879971305248
2024-09-06,1642.2442696252842,1581.3304385769516,1704.2478198008678
2024-09-07,1589.5134971427592,1520.899871759799,1650.4688003800127
2024-09-08,1611.227533134983,1547.7492962231852,1674.3328359479897
2024-09-09,1689.7056996488063,1629.2554912675262,1752.8038803692727
2024-09-10,1758.7387832950935,1697.4961315607886,1821.4580681891234
2024-09-11,1784.0214056939408,1724.496106283791,1845.118042267661
2024-09-12,1724.772844394914,1663.2666719407346,1783.3519384551066
2024-09-13,1643.6239792259958,1581.1842091911583,1700.4976067257276
2024-09-14,1589.4853231095342,1529.3756146875385,1650.2858318991734
2024-09-15,1609.9372180129308,1545.8482389484068,1670.419277347091
2024-09-16,1687.3296246939617,1624.7266922500935,1748.9512564405563
2024-09-17,1755.4796014474537,1696.6127952596592,1815.847109198771
2024-09-18,1780.1030037442506,1717.5190240865966,1836.3385473495362
2024-09-19,1720.4347668859443,1656.2213103282115,1779.2452036535947
2024-09-20,1639.1154611326226,1577.5812949072879,1697.3325493268924
2024-09-21,1585.0590888727102,1521.142974651145,1647.3536315426988
2024-09-22,1605.84321077316,1542.7712753372991,1667.3316307196274
2024-09-23,1683.8088313884468,1621.1041921748827,1744.7572695804133
2024-09-24,1752.7581367528614,1692.7784053362068,1812.4096502373657
2024-09-25,1778.3866087141935,1715.2754448504384,1839.2292306762422
2024-09-26,1719.9038667693371,1660.4747416662417,1780.345283960909
2024-09-27,1639.9209115275557,1576.965204310906,1699.2074953639726
2024-09-28,1587.3187205337829,1528.145938343943,1651.5156771663476
2024-09-29,1609.6392615331317,1540.2587483582445,1669.4468096433852
2024-09-30,1689.1863293922463,1626.7389790184338,1755.3745342793786
2024-10-01,1759.7242731976735,1696.3959482880198,1819.9113883629368
2024-10-02,1786.9111112611627,1727.447726688303,1852.328269817973
2024-10-03,1729.9203574889348,1672.7175031912006,1790.2755271003173
2024-10-04,1651.336809316828,1593.1225643329542,1714.6447991286846
2024-10-05,1600.0032078337297,1539.3335646703658,1667.4806173400773
2024-10-06,1623.4348405211117,1564.8323367550354,1685.6830179770102
2024-10-07,1703.913442719427,1641.837528196809,1763.9541515234978
2024-10-08,1775.1864609490522,1710.2483375036268,1835.0911102375371
2024-10-09,1802.9005586667586,1746.1542612513842,1864.4332180613555
2024-10-10,1746.2236777397857,1684.4679487959925,1808.432308288801
2024-10-11,1667.7332971077558,1609.137449085189,1723.1195020895998
2024-10-12,1616.285812429177,1552.0789443546942,1673.814987730082
2024-10-13,1639.4080813424,1581.638843451121,1700.0584531478062
2024-10-14,1719.3985271172312,1656.4942376703596,1782.5559097868518
2024-10-15,1790.0258611992153,1731.5317663177834,1850.019082551717
2024-10-16,1816.9619239063868,1754.6323341008929,1874.944693134391
2024-10-17,1759.4029757739731,1705.372817424507,1821.6293770215175
2024-10-18,1679.957103149167,1619.498587687833,1740.6439680666556
2024-10-19,1627.5126862304521,1565.3912336900996,1693.6220433965952
2024-10-20,1649.6290001847597,1593.3047644111014,1713.3573350821543
2024-10-21,1728.6363689817626,1670.2532441652334,1791.6267042463867
2024-10-22,1798.3339594092997,1730.8641930298613,1857.5119233548155
2024-10-23,1824.4217408556879,1761.8824778943579,1886.7788770349314
2024-10-24,1766.1209682690317,1700.8688214341382,1824.9542118351935
2024-10-25,1686.060874731475,1625.936676293117,1749.90541116798
2024-10-26,1633.1465419359756,1570.7501958498174,1694.5079565375047
2024-10-27,1654.9490359948427,1596.4075002370444,1715.4563336105157
2024-10-28,1733.805241241767,1671.831456079916,1793.73484319772
2024-10-29,1803.5154883786593,1740.8917320486712,1866.2203851751822
2024-10-30,1829.7755070522935,1767.953317046897,1893.0715763695046
2024-10-31,1771.7970602611856,1710.855434087586,1837.0028716435108
2024-11-01,1692.1949425079733,1631.0480418316863,1755.7504647415153
2024-11-02,1639.8815222136218,1578.5745992812099,1701.5085313870836
2024-11-03,1662.378797176812,1594.1848199079423,1718.4981362109652
2024-11-04,1741.997590179437,1680.145471684668,1797.7110964774276
2024-11-05,1812.5097497992301,1747.6130549111024,1873.1084752836316
2024-11-06,1839.5809693375122,1778.9213706688522,1900.4350991409362
2024-11-07,1782.3923352776546,1722.7805689543352,1839.3159166056128
2024-11-08,1703.5282609663932,1644.7461366387265,1763.3390036432675
2024-11-09,1651.8457380428404,1588.1056267559266,1713.5853576118252
2024-11-10,1674.865953284263,1615.507838492467,1734.560174496532
2024-11-11,1754.8756608937317,1687.9748287065238,1818.7015974831127
2024-11-12,1825.6263622808438,1763.8331103405565,1886.2725754739965
2024-11-13,1852.7677786846623,1793.6814974479928,1916.7481310313638
2024-11-14,1795.469930166126,1733.9082974736823,1856.5397801573924
2024-11-15,1716.3114610828404,1653.2179820333179,1773.5730340696623
2024-11-16,1664.149132904387,1600.9962649188287,1723.3365752373147
2024-11-17,1686.5095245874797,1622.69465375803,1753.3059093065133
2024-11-18,1765.6903275275185,1701.6132133552687,1827.0664483787152
2024-11-19,1835.4592886520932,1768.795210738105,1895.380076995485
2024-11-20,1861.487293008208,1800.7576914393749,1927.1918791099863
2024-11-21,1802.9699096920237,1745.2545681403476,1866.0002905010454
2024-11-22,1722.5150555896435,1664.4971200912098,1782.257371411503
2024-11-23,1669.0117157780692,1607.414960027034,1727.500344625138
2024-11-24,1690.0207819289335,1626.5355650664642,1746.8409498638312
2024-11-25,1767.8754194015473,1710.1949466706092,1828.9991822913096
2024-11-26,1836.3790421444849,1774.6019334563696,1897.0209156062847
2024-11-27,1861.2374134867555,1798.1225201977322,1924.1623229409297
2024-11-28,1801.6792238251078,1742.8140287028737,1863.8857785863363
2024-11-29,1720.3428265106352,1658.673228287653,1784.5039977073416
2024-11-30,1666.1440965423592,1603.728051537556,1732.3569895725627
2024-12-01,1686.6955092072901,1626.6242227830562,1745.4976621249166
2024-12-02,1764.3188117801044,1699.7585105563755,1823.5412579423623
2024-12-03,1832.8295040704368,1770.3851693825106,1898.6345324344363
2024-12-04,1857.9395426213848,1793.0890557332941,1919.3041472055886
2024-12-05,1798.8776896237862,1733.0156779162714,1855.5587982781806
2024-12-06,1718.2761826997466,1652.468510621068,1774.158611779656
2024-12-07,1665.0386924120924,1603.2942359707076,1722.2722514390234
2024-12-08,1686.7306505353367,1624.8164758534379,1748.9939272288614
2024-12-09,1765.6793746004366,1706.1654313583954,1827.7094259959742
2024-12-10,1835.672075345388,1771.747891155443,1895.678441115516
2024-12-11,1862.3882651782026,1799.2920716495794,1926.5561864959732
2024-12-12,1805.0209111965125,1744.2060588228896,1861.5082234146776
2024-12-13,1726.163999310531,1660.680471729395,1785.5685044760407
2024-12-14,1674.681452475106,1616.5154483768135,1737.2068457250107
2024-12-15,1698.0984604678013,1641.0632255199314,1759.5726142633443
2024-12-16,1778.7026200550013,1714.7419595549716,1841.2130257780584
2024-12-17,1850.2429452074962,1787.926471958689,1910.816250612547
2024-12-18,1878.3632389020308,1816.129420300175,1937.5391496130064
2024-12-19,1822.224144628229,1763.399773717837,1877.8671380290812
2024-12-20,1744.3915205511591,1681.5760089323146,1802.3584630383398
2024-12-21,1693.70605820102,1634.8801899861078,1754.0957927337274
2024-12-22,1717.6751850220344,1658.397130176351,1778.756687235746
2024-12-23,1798.5746350230563,1735.265768261534,1859.4348873342803
2024-12-24,1870.1477364782888,1808.418145403085,1933.4105526996877
2024-12-25,1898.0389016590855,1828.6555806969968,1959.5248651936868
2024-12-26,1841.4156344654189,1775.8276601695516,1900.2097950273492
2024-12-27,1762.856701013537,1703.931594324285,1822.9652474135937
2024-12-28,1711.2213914036843,1651.1503405578924,1771.8193821857649
2024-12-29,1734.040922421872,1668.4076882298184,1796.090937289259
2024-12-30,1813.6509467549458,1751.6746857024532,1876.310128011896
2024-12-31,1883.7953993084789,1825.8455294128987,1943.7073592294378
2025-01-01,1910.1538576546966,1848.8266045853588,1973.4635998680428
2025-01-02,1851.931083353919,1791.138887045988,1914.075991993129
2025-01-03,1771.7442492757712,1711.6980489815207,1828.188597947774
2025-01-04,1718.4912391353703,1654.908122651609,1780.1006876609467
2025-01-05,1739.741094418924,1676.7738788380757,1800.873726509583
2025-01-06,1817.8340320917177,1756.4534700865806,1876.8048557851205
2025-01-07,1886.579123400224,1827.9662575402376,1949.0215889036451
2025-01-08,1911.6861612094694,1850.2785859978499,1971.4587805162912
2025-01-09,1852.386074105997,1791.0956551653214,1911.8240959944894
2025-01-10,1771.3175734713463,1708.2931303582452,1832.0966562573155
2025-01-11,1717.3950005656388,1653.5732028686534,1774.8463381339357
2025-01-12,1738.1984588228677,1676.8542512419062,1797.5346743474145
2025-01-13,1816.073660947848,1756.4749254866595,1883.9817299071394
2025-01-14,1884.8295833408145,1821.3103104041807,1946.628158926288
2025-01-15,1910.170453532261,1846.1328943772066,1971.41667715859
2025-01-16,1851.3164232203164,1793.8280473121742,1913.3900905155938
2025-01-17,1770.8906038041505,1706.6250324879966,1829.8543146288596
2025-01-18,1717.7874187773148,1653.1007540158546,1775.2055547047437
2025-01-19,1739.5633425368128,1679.9326765722878,1800.3575664873686
2025-01-20,1818.5374370596219,1752.7693967035484,1877.9666356456169
2025-01-21,1888.4897588765225,1824.169564967181,1951.2375442971456
2025-01-22,1915.094140554661,1854.6400875909428,1977.5956270255167
2025-01-23,1857.539677071138,1797.9343422739657,1921.6537245807096
2025-01-24,1778.4185716138152,1717.125892593768,1838.432038273778
2025-01-25,1726.5952733342046,1665.5166867077853,1786.6933367296278
2025-01-26,1749.5979558595864,1683.8711499313656,1809.8012412388955
2025-01-27,1829.719728933229,1771.0136686681506,1890.2718973505698
2025-01-28,1900.717638696514,1840.0059763929194,1965.9555804445615
2025-01-29,1928.245946517668,1868.124070292226,1992.3114239230727
2025-01-30,1871.4780054053297,1812.4534319040526,1932.4365933263446
2025-01-31,1792.9943804331383,1733.896043105718,1856.2247024549192
2025-02-01,1741.6521409922616,1679.2754235861357,1802.4809769045717
2025-02-02,1764.976372457468,1702.6464234286686,1824.2079798291902
2025-02-03,1845.261301846005,1782.3301148276657,1910.3546174050648
2025-02-04,1916.2690985387728,1850.901088309612,1979.809491026603
2025-02-05,1943.6628486120553,1876.3698963324107,2009.161716868701
2025-02-06,1886.6280332635808,1823.905974724921,1951.7712730586975
2025-02-07,1807.7601716338388,1749.5971321130921,1872.3944382325997
2025-02-08,1755.933571669643,1694.8635491772216,1813.7600447216346
2025-02-09,1778.6922539428274,1717.7639670065716,1841.5251514215179
2025-02-10,1858.3504612699826,1796.8037249574404,1918.1081983550077
2025-02-11,1928.6908338765757,1864.5526528683724,1991.3222256766423
2025-02-12,1955.3967671782668,1896.271482436357,2015.357693638526
2025-02-13,1897.6733005004266,1837.278737134338,1961.2063561351906
2025-02-14,1818.1342136814042,1757.8645804068974,1878.3463481831682
2025-02-15,1765.670290188961,1704.6269680826124,1827.378765388746
2025-02-16,1787.8398245771832,1721.7170404375318,1850.2946573649463
2025-02-17,1866.9687976336043,1808.406073938563,1928.5359457023364
2025-02-18,1936.848806783198,1873.4128001397385,1997.8684608308376
2025-02-19,1963.169273797919,1900.2664286426134,2022.9012421004209
2025-02-20,1905.13828014351,1843.660004825171,1966.0799930768137
2025-02-21,1825.369705973615,1762.9880818149636,1884.0439849783284
2025-02-22,1772.7516275835103,1714.6335378330648,1834.6758142833567
2025-02-23,1794.8370446348758,1729.9480234592859,1860.0926934823408
2025-02-24,1873.9443515081787,1811.5766380123537,1934.362110535164
2025-02-25,1943.8556292265857,1887.9558349912481,2002.2764697915557
2025-02-26,1970.249267089735,1907.670401005933,2030.7201702075038
2025-02-27,1912.3212500937218,1849.482421186043,1972.9935883781388
2025-02-28,1832.6727729909608,1768.3983711298356,1890.8118671035206
2025-03-01,1780.1791202344011,1718.3949101032613,1839.6395487283132
2025-03-02,1802.3808675922812,1744.2572312476382,1865.7566940024108
2025-03-03,1881.5848048185833,1818.3834509988328,1943.0994747206864
2025-03-04,1951.5626418192496,1889.8637773769678,2016.7349545019397
2025-03-05,1977.9839948425713,1918.9860525655124,2039.6914846510033
2025-03-06,1920.0379779308812,1862.2184063199284,1982.5968964702688
2025-03-07,1840.321051701543,1778.6909872570775,1899.2975665529623
2025-03-08,1787.7060622233985,1730.4663114048346,1849.5748934050525
2025-03-09,1809.7335217694558,1749.6866831731184,1870.3805409726938
2025-03-10,1888.7125293786821,1831.0796604322572,1951.896925553981
2025-03-11,1958.4193947836907,1903.896471533582,2022.8603328581896
2025-03-12,1984.5304658439538,1919.8591206612844,2044.188938246537
2025-03-13,1926.2434906864485,1862.740858141725,1986.7611980361721
2025-03-14,1846.1651747210785,1782.9820939097879,1909.748101397806
2025-03-15,1793.1798752557843,1729.5710789713232,1855.4097650393326
2025-03-16,1814.8404969774726,1750.2369565795307,1876.4752849717156
2025-03-17,1893.4689988722528,1831.2742911380988,1957.2215278668418
2025-03-18,1962.854589525736,1905.0076044733862,2022.1295563567573
2025-03-19,1988.6861246600522,1925.6244869521354,2053.9041626154717
2025-03-20,1930.1730517172978,1874.633367826671,1993.480114342381
2025-03-21,1849.9325747449238,1787.5186024395223,1912.6156881864647
2025-03-22,1796.8579944827306,1738.3739991601444,1854.6656390114495
2025-03-23,1818.5092977880965,1755.9285112235375,1881.0567569130444
2025-03-24,1897.2134162578723,1837.643161659317,1958.6706188355158
2025-03-25,1966.7622383778414,1904.0623270309504,2025.8630415255554
2025-03-26,1992.8448943690712,1930.7459072975562,2056.384961783967
2025-03-27,1934.6686616257748,1873.8608017894355,1997.688430714748
2025-03-28,1854.8461647876827,1791.8018550416407,1915.5278191344141
2025-03-29,1802.2638238337095,1744.0686416419485,1865.070358355673
2025-03-30,1824.4726205984705,1764.335684559468,1887.6590384529927
2025-03-31,1903.788597744183,1841.28963145691,1965.9318150314257
2025-04-01,1973.9911668115192,1911.4359913993499,2033.1296700188277
2025-04-02,2000.7557351741189,1938.8275454905481,2064.1129319854244
2025-04-03,1943.274989144274,1879.9568452909277,2002.231549430457
2025-04-04,1864.1464956221346,1798.7287060884348,1924.9383643291492
2025-04-05,1812.2415634343731,1751.892230025604,1873.8408807917285
2025-04-06,1835.0964222877542,1772.7362386784337,1897.6639614802482
2025-04-07,1915.013121059608,1855.934292977928,1974.7086391807154
2025-04-08,1985.7582102709769,1920.6494803897256,2043.1512088933484
2025-04-09,2012.9957076981136,1948.8586730268728,2076.8252358902128
2025-04-10,1955.9086747049078,1890.839792832632,2016.9079466218193
2025-04-11,1877.0870575422139,1815.4703156413536,1937.5847410184547
2025-04-12,1825.396728340975,1757.4043470844304,1886.1945718976929
2025-04-13,1848.3707792320108,1788.4001255537098,1910.6083330770532
2025-04-14,1928.3104688319008,1866.6707391094894,1989.1327453493047
2025-04-15,1998.9838855613482,1933.3941781510102,2060.645287584248
2025-04-16,2026.0588284181506,1964.0403823865208,2088.0003422691016
2025-04-17,1968.7242364477117,1905.305109205617,2034.9355400454187
2025-04-18,1889.577826660598,1827.0625557318383,1948.2224207550269
